,DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량,predicted_weight_g,Case,6time,diff_temp,dark,water
16,16,11.5,21.61562490860617,71.78184651539195,501.87152777777743,1.636316235879945,911.0412499999958,21864.9899999999,8615.263608333333,206766.3266,730.80105,17539.2252,1245.6938541666666,29896.6525,10591.7585125,254202.2043,37.7945396906408,4.0,2.4583333333333335,9.3016671816508,10,17
17,17,11.5,22.124444335036767,71.72659720844688,521.8180555555552,1.5921847357067744,881.8895833333332,21165.350000000002,8615.263608333333,206766.3266,728.2498999999999,17477.9976,1245.1716875,29884.1205,10588.685195833334,254128.4447,42.3640259928777,4.0,2.4583333333333335,9.149999872843399,10,17
18,18,11.5,22.526229853549236,72.43761672902455,506.25752662906143,1.5235532879729305,777.0829166666667,18649.99,8614.619004166665,206750.8561,729.97365,17519.3676,1246.6076458333334,29918.5835,10591.2003,254188.8072,51.53245319880009,4.0,2.4583333333333335,8.685882503998197,11,17
19,19,11.5,22.16395817995067,73.82659711307946,569.3006944444438,1.4765955748111852,868.6020833333333,20846.45,8612.42735,206698.2564,731.62845,17559.0828,1246.6076458333334,29918.5835,10590.663445833334,254175.92270000002,59.321007846225505,4.0,2.4583333333333335,7.796667257944801,10,17
20,20,11.5,21.637951302528503,73.18480368249091,547.6420138888783,1.4088414044016337,783.3533333333293,18800.4799999999,8613.329795833333,206719.9151,730.87,17540.88,1244.192625,29860.623,10588.392420833334,254121.4181,72.0902507975086,4.0,2.4583333333333335,8.879999828338597,10,17
21,21,11.5,21.211458332671345,73.57379872814724,561.3319444444337,1.3603188515658753,794.9249999999957,19078.1999999999,8616.939579166667,206806.5499,729.491,17507.784,1244.7800625,29874.7215,10591.210641666667,254189.0554,79.7703045327736,4.0,2.4583333333333335,10.029999605814698,11,17
22,22,11.5,21.4789038004531,74.83754177160822,596.3402695321028,1.294745576633291,737.1691666666667,17692.06,8616.810658333332,206803.4558,729.7668,17514.4032,1246.4118333333333,29913.884,10592.989291666667,254231.74300000002,85.1954991788455,4.0,2.4583333333333335,9.4788639256596,11,17
23,23,11.5,20.897568758089967,76.39550786601693,524.9222640268845,1.2246666062441434,975.8199999999957,23419.6799999999,8588.705916666666,206128.942,728.31885,17479.6524,1240.7985416666668,29779.165,10557.823308333334,253387.7594,95.5441185402811,4.0,2.4583333333333335,10.601494025384302,10,17
24,24,11.5,20.49600928127103,75.37112191654325,505.06903719408047,1.164357932198656,888.4279166666666,21322.27,8604.692099999998,206512.6104,729.0773,17497.8552,1244.4537083333332,29866.889000000003,10578.223108333334,253877.3546,106.873697559319,4.0,2.4583333333333335,10.473333740234398,10,17
25,25,11.5,20.848146601314806,75.30193061366819,526.7863888888849,1.1221491559787329,863.6712499999958,20728.1099999999,8618.228787499998,206837.4909,730.66315,17535.9156,1247.325625,29935.814999999995,10596.2175625,254309.2215,115.539523920872,4.0,2.4583333333333335,10.894769739830597,10,17
26,26,11.5,20.83485856202722,75.61412944533168,531.0403566384695,1.1144236221695667,827.7704166666625,19866.4899999999,8614.619004166665,206750.8561,729.6289,17511.0936,1246.6729166666667,29920.150000000005,10590.920820833335,254182.0997,123.224553151068,4.0,2.4583333333333335,10.611607030453097,11,17
27,27,11.5,21.04684079151325,75.79428267745577,526.1083284179967,1.1184566223961039,996.7174999999958,23921.2199999999,8601.598,206438.352,729.97365,17519.3676,1243.6051875,29846.5245,10575.176837500001,253804.2441,128.563771583643,4.0,2.4583333333333335,11.334265375435098,10,17
0,0,11.5,24.75059818708333,74.55353065958333,468.66398425000006,2.0092246993333336,173.25,4158.0,7915.739166666665,189977.74,0.0,0.0,0.0,0.0,7915.739166666665,189977.74,4.22307736445887,5.0,2.4583333333333335,4.977931040000001,13,19
1,1,11.5,24.71856210458333,75.81302589083333,467.89803932499996,1.3202136815833334,173.25,4158.0,4344.632083333333,104271.17,0.0,0.0,0.0,0.0,4344.632083333333,104271.17,4.99170885282367,5.0,2.4583333333333335,4.882846279999999,17,19
2,2,11.5,25.039279582916667,76.00517110833333,470.140206075,1.9363462944166667,173.25,4158.0,5143.94125,123454.59,0.0,0.0,0.0,0.0,5143.94125,123454.59,4.96608376034272,5.0,2.4583333333333335,5.133558909999998,15,19
3,3,11.5,25.004200102499997,75.93808930958333,467.23323165000005,1.9281787164166666,173.25,4158.0,6587.854583333333,158108.51,0.0,0.0,0.0,0.0,6587.854583333333,158108.51,5.00515461935471,5.0,2.4583333333333335,4.895000200000002,12,19
4,4,11.5,24.96003434875,74.19550873583334,440.21907304999996,1.940689597375,173.25,4158.0,10584.400416666665,254025.61,0.0,0.0,0.0,0.0,10584.400416666665,254025.61,6.07926069705402,5.0,2.4583333333333335,5.174999719999999,9,19
5,5,11.5,24.908408864166663,73.99362969916668,449.1625894041667,1.9624651110416667,173.25,4158.0,10591.104299999999,254186.5032,0.0,0.0,0.0,0.0,10591.104299999999,254186.5032,7.38574910614654,5.0,2.4583333333333335,5.09666605,9,19
6,6,11.5,24.56558790875,74.22272136916666,455.01028224583337,1.9900765573333334,173.25,4158.0,6471.825833333333,155323.82,0.0,0.0,0.0,0.0,6471.825833333333,155323.82,9.32644411194854,5.0,2.4583333333333335,4.97666667,13,19
7,7,11.5,24.734987418333333,73.29359437375,455.86736625833333,2.0121951804166667,173.25,4158.0,10605.156670833332,254523.7601,0.0,0.0,0.0,0.0,10605.156670833332,254523.7601,9.38282688351177,5.0,2.4583333333333335,5.0983333900000005,9,19
8,8,11.5,24.625141580833333,74.81443806666667,456.2216866708333,1.9413249473749998,173.25,4158.0,1327.8845833333332,31869.23,0.0,0.0,0.0,0.0,1327.8845833333332,31869.23,12.162215390038801,5.0,2.4583333333333335,4.214208950000003,22,19
9,9,11.5,24.6589480725,73.87499197125,467.0938821875,2.0226075112083333,544.7083333333334,13073.0,1327.8845833333332,31869.23,0.0,0.0,0.0,0.0,1327.8845833333332,31869.23,13.0611371966911,5.0,2.4583333333333335,5.058333399999999,22,17
10,10,11.5,24.60874991,74.81666666125,457.6250000083333,1.5624777688749998,544.7083333333334,13073.0,10661.366154166664,255872.7877,0.0,0.0,0.0,0.0,10661.366154166664,255872.7877,15.448733524378502,5.0,2.4583333333333335,4.233333210000001,9,17
11,11,11.5,24.51631935,73.41263879166667,436.0895833208333,1.585505428375,544.7083333333334,13073.0,10649.118675,255578.8482,0.0,0.0,0.0,0.0,10649.118675,255578.8482,18.7189202394876,5.0,2.4583333333333335,4.23833338,9,17
12,12,11.5,24.402083201666667,76.15083328833333,437.7361111083333,1.5975453223333334,544.7083333333334,13073.0,10635.968749999998,255263.24999999997,0.0,0.0,0.0,0.0,10635.968749999998,255263.24999999997,23.038299074851704,5.0,2.4583333333333335,4.1449999800000015,9,17
13,13,11.5,24.620069337083333,77.32152769875,446.884027775,1.64326151675,544.7083333333334,13073.0,10674.644999999999,256191.48,0.0,0.0,0.0,0.0,10674.644999999999,256191.48,27.2399999197465,5.0,2.4583333333333335,4.296666080000001,9,17
14,14,11.5,24.668057326666666,77.43032589666667,464.56631885,1.1951927635,576.75,13842.0,10056.082841666665,241345.9882,0.0,0.0,0.0,0.0,10056.082841666665,241345.9882,31.9348970660656,5.0,2.4583333333333335,4.171666689999999,9,17
15,15,11.5,24.512847215416667,77.37881234875,436.2555555583333,1.308284479125,544.7083333333334,13073.0,10638.676087499998,255328.2261,0.0,0.0,0.0,0.0,10638.676087499998,255328.2261,33.9356050354811,5.0,2.4583333333333335,4.16666657,9,17
16,16,11.5,24.639930515,79.06045144333333,436.85347222499996,1.3743357901666666,544.7083333333334,13073.0,10674.644999999999,256191.48,0.0,0.0,0.0,0.0,10674.644999999999,256191.48,45.58587757220929,5.0,2.4583333333333335,4.224999709999999,9,17
17,17,11.5,24.881597216666666,80.01576414583333,465.8138888875,1.3703149795,544.7083333333334,13073.0,10644.090762499998,255458.1783,0.0,0.0,0.0,0.0,10644.090762499998,255458.1783,49.4693878895871,5.0,2.4583333333333335,3.64833342,9,17
18,18,11.5,25.197708289999998,81.02555557875,464.22499999583334,1.5005334103333334,576.75,13842.0,10635.968749999998,255263.25,0.0,0.0,0.0,0.0,10635.968749999998,255263.25,62.737492314654,5.0,2.4583333333333335,3.30500069,9,18
19,19,11.5,25.641249990416668,81.47041678291667,441.7166666708333,1.278485972375,544.7083333333334,13073.0,10649.376516666665,255585.0364,0.0,0.0,0.0,0.0,10649.376516666665,255585.0364,76.1728495858217,5.0,2.4583333333333335,4.14333388,9,17
20,20,11.5,24.754305559166667,81.05861803124999,432.424153825,1.7608557861666665,544.7083333333334,13073.0,10650.150041666666,255603.601,0.0,0.0,0.0,0.0,10650.150041666666,255603.601,87.7396746092325,5.0,2.4583333333333335,4.1383331299999995,9,17
21,21,11.5,24.13097215,79.78804589208333,434.890625,2.6509744155416666,544.7083333333334,13073.0,10623.076666666666,254953.83999999997,0.0,0.0,0.0,0.0,10623.076666666666,254953.83999999997,96.6579439956609,5.0,2.4583333333333335,4.051666709999999,9,17
22,22,11.5,24.066388835,79.2679445125,449.1248035875,2.2363978566666667,544.7083333333334,13073.0,10630.811916666666,255139.486,0.0,0.0,0.0,0.0,10630.811916666666,255139.486,113.26623141229202,5.0,2.4583333333333335,4.201666710000001,9,17
23,23,11.5,24.087024804166663,79.64762172374999,450.4848583,2.02279082125,544.7083333333334,13073.0,10666.909749999999,256005.834,0.0,0.0,0.0,0.0,10666.909749999999,256005.834,114.892808737437,5.0,2.4583333333333335,4.246666489999999,9,17
24,24,11.5,24.03291658875,79.05124465708333,441.20342228749996,1.06400716425,544.7083333333334,13073.0,10658.400974999999,255801.6234,0.0,0.0,0.0,0.0,10658.400974999999,255801.6234,124.121274798068,5.0,2.4583333333333335,3.9233333599999973,9,17
25,25,11.5,23.96402772,78.15310984166666,432.9979079208333,1.554850500625,544.7083333333334,13073.0,10635.968749999998,255263.24999999997,0.0,0.0,0.0,0.0,10635.968749999998,255263.24999999997,133.107838714702,5.0,2.4583333333333335,3.901666510000002,9,17
26,26,11.5,24.010763819999998,79.02359715083334,441.4054499375,2.416844525875,544.7083333333334,13073.0,10639.062849999998,255337.5084,0.0,0.0,0.0,0.0,10639.062849999998,255337.5084,146.566896316797,5.0,2.4583333333333335,3.8766666700000023,9,17
27,27,11.5,24.057013816666668,79.34791742750001,460.25200425,2.143959926375,544.7083333333334,13073.0,10674.644999999999,256191.48,0.0,0.0,0.0,0.0,10674.644999999999,256191.48,150.635597803608,5.0,2.4583333333333335,4.134999910000001,9,17
0,0,11.5,23.428361,66.09423612666667,417.01611110416667,0.39206847733333333,544.7083333333334,13073.0,8624.932670833334,206998.38410000005,724.8024,17395.2576,1244.192625,29860.623,10593.927695833334,254254.2647,2.10697053925826,6.0,2.4583333333333335,6.830000630000001,11,17
1,1,11.5,23.47444433833333,65.28805555958333,474.1701388916667,0.3896756057083333,544.7083333333334,13073.0,8612.42735,206698.2564,730.9389500000001,17542.5348,1245.4980416666667,29891.953,10588.864341666667,254132.74420000002,2.8796185231771596,6.0,2.4583333333333335,6.830000630000001,10,17
2,2,11.5,23.679166594999998,65.68388890208332,415.83541667083335,0.3854318323333333,544.7083333333334,13073.0,8616.939579166667,206806.5499,729.55995,17509.4388,1245.4327708333333,29890.3865,10591.9323,254206.3752,3.17690379048938,6.0,2.4583333333333335,6.8516669199999995,10,17
3,3,11.5,23.98749988333333,65.77180556791667,384.80625000416666,0.38199586554166665,544.7083333333334,13073.0,8616.037133333333,206784.8912,729.97365,17519.3676,1246.9992708333332,29927.9825,10593.010054166667,254232.2413,3.3863916458299,6.0,2.4583333333333335,6.62999958,11,17
4,4,11.5,24.364722078750003,65.63645825916667,410.04791666666665,0.3796387433333333,544.7083333333334,13073.0,8613.329795833333,206719.91509999998,730.80105,17539.2252,1245.759125,29898.219,10589.889970833336,254157.35930000004,4.08610251974982,6.0,2.4583333333333335,5.99000006,10,17
5,5,11.5,24.365490831666666,65.46155886166666,394.06147030833336,0.381445670625,544.7083333333334,13073.0,8580.841745833333,205940.2019,723.90605,17373.7452,1240.9943541666667,29783.8645,10545.74215,253097.81160000002,4.44676266182443,6.0,2.4583333333333335,5.686666300000002,10,17
6,6,11.5,23.670902642083334,65.76506947375,404.1666666666667,0.38898342729166663,544.7083333333334,13073.0,8616.166054166666,206787.9853,730.2494499999999,17525.9868,1247.0645416666666,29929.549,10593.480045833334,254243.5211,5.29560730787535,6.0,2.4583333333333335,7.063332930000001,11,17
7,7,11.5,23.226666642500003,66.35888885625,411.94513888333336,0.3901344069583333,544.7083333333334,13073.0,8615.521449999998,206772.5148,731.2837,17550.8088,1245.9549375,29902.9185,10592.7600875,254226.2421,5.76195650716694,6.0,2.4583333333333335,7.52499993,10,17
8,8,11.5,23.193610986666666,66.44777770916667,524.1791666791667,0.39173676166666666,544.7083333333334,13073.0,8616.294974999999,206791.0794,731.0079000000001,17544.1896,1244.6495208333333,29871.588500000005,10591.952395833334,254206.85750000004,6.49135472999268,6.0,2.4583333333333335,7.361667220000001,10,17
9,9,11.5,23.546180352083336,67.33215275666667,425.62986110416665,0.38747336279166666,544.7083333333334,13073.0,8615.779291666666,206778.703,730.2494499999999,17525.9868,1247.1298125,29931.1155,10593.158554166666,254235.8053,7.06899925789882,6.0,2.4583333333333335,6.905000560000001,11,17
10,10,11.5,23.781527754166664,67.90375004083333,401.91111110416665,0.383750977375,544.7083333333334,13073.0,8616.037133333333,206784.8912,731.49055,17555.7732,1246.2160208333332,29909.1845,10593.743704166667,254249.8489,7.888217796586491,6.0,2.4583333333333335,6.681666150000002,10,17
11,11,11.5,24.21490002083333,67.78601418041667,513.2122368541667,0.37921618320833334,576.75,13842.0,8588.190233333333,206116.56559999997,728.59465,17486.2716,1244.58425,29870.022,10561.369133333334,253472.8592,8.87808309570653,6.0,2.4583333333333335,6.32500022,11,17
12,12,11.5,24.83333327,68.21201379708333,503.7798611125,0.371733050875,576.75,13842.0,8615.263608333333,206766.3266,730.11155,17522.6772,1244.7800625,29874.7215,10590.155220833332,254163.7253,10.0330996764517,6.0,2.4583333333333335,5.238332969999998,10,18
13,13,11.5,25.024791552916668,68.10479167833334,428.7500000041667,0.36553791458333335,544.7083333333334,13073.0,8603.273970833332,206478.5753,729.69785,17512.7484,1246.3465625000001,29912.3175,10579.318383333333,253903.64120000004,11.1660729033848,6.0,2.4583333333333335,4.851666960000003,11,17
14,14,11.5,25.014235957916668,68.29765285583333,432.7881944416667,0.36229077275,544.7083333333334,13073.0,8612.42735,206698.2564,730.87,17540.88,1245.5633125,29893.519500000002,10588.860662500001,254132.6559,12.6288333877445,6.0,2.4583333333333335,4.900000039999998,10,17
15,15,11.5,24.7433332,68.28255556333333,411.6520833291667,0.35980741516666664,544.7083333333334,13073.0,8616.810658333334,206803.4558,730.38735,17529.2964,1245.0411458333333,29880.9875,10592.239154166666,254213.73969999998,14.642363819344402,6.0,2.4583333333333335,5.178333309999999,11,17
16,16,11.5,25.256944370833335,68.45340276791667,405.39305555000004,0.3507756719583333,544.7083333333334,13073.0,8616.6817375,206800.3617,730.2494499999999,17525.9868,1247.4561666666666,29938.948,10594.387354166667,254265.29650000003,16.8584831906923,6.0,2.4583333333333335,4.57666686,11,17
17,17,11.5,25.587847139999997,68.9075694875,398.6013888958333,0.34156889583333333,544.7083333333334,13073.0,8614.103320833332,206738.4797,731.2837,17550.8088,1246.2160208333332,29909.1845,10591.603041666667,254198.473,19.7087060978345,6.0,2.4583333333333335,4.253332399999998,10,17
18,18,11.5,25.57958319416667,69.27666663916666,465.0767543875,0.3330336140416667,544.7083333333334,13073.0,8616.6817375,206800.3617,730.87,17540.88,1245.1064166666667,29882.554,10592.658154166667,254223.79570000002,22.8795797199618,6.0,2.4583333333333335,3.9916670800000027,10,17
19,19,11.5,25.76534710458333,69.56534715291667,410.92083333333335,0.32137742666666663,544.7083333333334,13073.0,8616.423895833332,206794.1735,730.3184,17527.6416,1247.1298125,29931.1155,10593.872108333335,254252.93060000002,25.0295619528496,6.0,2.4583333333333335,4.56333291,11,17
20,20,11.5,25.918055454583335,69.55652787916667,397.9083333333333,0.30753172241666665,544.7083333333334,13073.0,8615.005766666665,206760.1384,731.2837,17550.8088,1246.2160208333332,29909.1845,10592.5054875,254220.1317,27.1509637730523,6.0,2.4583333333333335,5.088333670000001,10,17
21,21,11.5,25.233472182499998,69.72145821875,453.1993055666667,0.3023295040833333,544.7083333333334,13073.0,8615.908212499999,206781.7971,730.7321000000001,17537.5704,1245.0411458333333,29880.9875,10591.681458333333,254200.35499999998,29.1897575381542,6.0,2.4583333333333335,4.548333290000002,10,17
22,22,11.5,26.113541708333333,69.678889,424.4069444375,0.28441558654166665,544.7083333333334,13073.0,8618.099866666666,206834.3968,730.7321000000002,17537.5704,1247.325625,29935.815,10596.157591666668,254307.7822,31.8213109348789,6.0,2.4583333333333335,4.531666789999999,11,17
23,23,11.5,26.3913888575,69.94354166916666,435.20555555000004,0.26966394758333334,544.7083333333334,13073.0,8614.103320833332,206738.4797,730.9389500000001,17542.5348,1245.9549375,29902.9185,10590.997208333332,254183.933,34.2266089651627,6.0,2.4583333333333335,4.233333519999999,10,17
24,24,11.5,27.335277717500002,69.98659721416666,432.588888875,0.24996840558333333,544.7083333333334,13073.0,8615.650370833331,206775.6089,730.4562999999999,17530.9512,1245.1064166666667,29882.554,10591.2130875,254189.1141,36.0157621174126,6.0,2.4583333333333335,4.774999169999997,10,17
25,25,11.5,27.041527721250002,69.8945832725,504.4397756458333,0.24409575966666666,544.7083333333334,13073.0,8615.779291666666,206778.703,730.1804999999999,17524.332,1246.9992708333332,29927.9825,10592.9590625,254231.01750000002,36.79037461208965,6.0,2.4583333333333335,3.491666640000002,11,17
26,26,11.5,27.488680442499998,70.11652771083334,489.80361109999996,0.231479004375,544.7083333333334,13073.0,8615.779291666666,206778.703,731.3526499999999,17552.4636,1246.0854791666668,29906.051500000005,10593.217420833333,254237.2181,37.5649871067667,6.0,2.4583333333333335,4.0916656499999995,10,17
