DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량,predicted_weight_g,Case,6time,diff_temp,dark,water,내부온도관측치1,내부습도관측치1,co2관측치1,ec관측치1,시간당분무량1,일간누적분무량1,시간당백색광량1,일간누적백색광량1,시간당적색광량1,일간누적적색광량1,시간당청색광량1,일간누적청색광량1,시간당총광량1,일간누적총광량1,내부온도관측치3,내부습도관측치3,co2관측치3,ec관측치3,시간당분무량3,일간누적분무량3,시간당백색광량3,일간누적백색광량3,시간당적색광량3,일간누적적색광량3,시간당청색광량3,일간누적청색광량3,시간당총광량3,일간누적총광량3,내부온도관측치std,내부습도관측치std,co2관측치std,ec관측치std,시간당분무량std,일간누적분무량std,시간당백색광량std,일간누적백색광량std,시간당적색광량std,일간누적적색광량std,시간당청색광량std,일간누적청색광량std,시간당총광량std,일간누적총광량std
5,11.5,26.153194228808033,57.77054008602314,645.858333333333,3.2408356936938265,92.55,2221.2,0.0,0.0,2433.3834,58401.2016,2303.53825,55284.918,4736.92165,113686.1196,1.8037850697473,2.0,2.4583333333333335,6.901667340596603,24,24,25.3379160483678,49.58499925931292,627.7458333333329,3.22470967173576,61.69999999999997,2221.2,0.0,0.0,0.0,58401.2016,0.0,55284.918,0.0,113686.1196,27.3512499650319,66.70208365122473,650.9583333333327,3.2409532864888426,123.4,2221.2,0.0,0.0,4881.66,58401.2016,4621.174999999999,55284.918,9502.834999999994,113686.1196,1.7242746734310974,8.472361975263654,23.224878381714124,0.033927792203801,31.51351676868888,2221.2,0.0,0.0,2331.9517489209966,58401.2016,2207.518983976759,55284.918,4539.470732897756,113686.1196
6,11.5,25.28652775155169,54.77873635000745,627.7555555555554,3.3114995843834296,92.55,2221.2,0.0,0.0,2433.2455,58397.892,2303.4077083333336,55281.785,4736.653208333333,113679.677,2.28657708352283,2.0,2.4583333333333335,6.6766674041748,24,24,22.74083319505048,46.6737498760223,613.3416666666662,3.293538290262215,61.69999999999997,2221.2,0.0,0.0,0.0,58397.892,0.0,55281.785,0.0,113679.677,27.5287501096725,67.59333400726314,645.05,3.37610198358694,123.4,2221.2,0.0,0.0,4881.66,58397.892,4621.174999999999,55281.785,9502.834999999994,113679.677,2.350223715560509,10.135759653508044,27.77445332763469,0.0961864476394163,31.51351676868888,2221.2,0.0,0.0,2332.0889271058563,58397.892,2207.648842344285,55281.785,4539.737769450141,113679.677
7,11.5,26.787083156903524,54.03326383166774,617.4854166666663,3.33192923367023,92.55,2221.2,0.0,0.0,2432.9007500000002,58389.618,2303.0813541666666,55273.9525,4735.982104166666,113663.5705,2.8161673135839096,2.0,2.4583333333333335,5.961666679382301,24,24,25.319166572888623,44.904999812444,611.4083333333331,3.3176863451798675,61.69999999999997,2221.2,0.0,0.0,0.0,58389.618,0.0,55273.9525,0.0,113663.5705,28.497916587193725,62.37458313306168,628.083333333333,3.3868515094121228,123.4,2221.2,0.0,0.0,4881.66,58389.618,4621.174999999999,55273.9525,9502.835,113663.5705,1.8357791306400169,9.470438241078666,18.77742330315314,0.0918462082645764,31.51351676868888,2221.2,0.0,0.0,2332.582965276735,58389.618,2208.11651867658,55273.9525,4540.6994839533145,113663.5705
8,11.5,26.69333326021825,61.87562502755055,598.2562499999998,3.4247102985779403,92.55,2221.2,0.0,0.0,2433.17655,58396.2372,2303.3424375,55280.2185,4736.518987500001,113676.4557,3.4020267490694196,2.0,2.4583333333333335,6.921666812896699,24,24,24.93000000317888,55.569166453679344,582.95,3.400060455004368,61.69999999999997,2221.2,0.0,0.0,0.0,58396.2372,0.0,55280.2185,0.0,113676.4557,27.91333340803775,69.60833187103268,611.208333333333,3.45845778683821,123.4,2221.2,0.0,0.0,4881.66,58396.2372,4621.174999999999,55280.2185,9502.835,113676.4557,2.064933616468378,7.671687591274536,14.162641211971524,0.0382229315798416,31.51351676868888,2221.2,0.0,0.0,2336.29992259783,58396.2372,2211.6351394425315,55280.2185,4547.935062040361,113676.4557
9,11.5,26.927708191341768,62.76805542574984,595.7645833333329,3.4821561800108967,92.55,2221.2,0.0,0.0,2433.31445,58399.5468,2303.4729791666664,55283.351500000004,4736.787429166667,113682.89830000002,4.16890865555352,2.0,2.4583333333333335,7.6633334477742,24,24,23.937083323796525,55.88624989191688,580.591666666666,3.441027197241775,61.69999999999997,2221.2,0.0,0.0,0.0,58399.5468,0.0,55283.3515,0.0,113682.89830000002,28.927499699592524,70.04166603088375,609.8708333333327,3.5350563029448123,123.4,2221.2,0.0,0.0,4881.66,58399.5468,4621.174999999999,55283.3515,9502.835,113682.89830000002,2.549470611396996,7.115517837499082,14.401607123565878,0.04851683432212,31.51351676868888,2221.2,0.0,0.0,2332.0688154754816,58399.5468,2207.629803868952,55283.3515,4539.698619344434,113682.89830000002
10,11.5,27.951027723683243,62.67930555343622,630.4187499999997,3.513225950135121,92.55,2221.2,0.0,0.0,2432.9697,58391.2728,2303.146625,55275.519,4736.116325,113666.7918,4.99559433892768,2.0,2.4583333333333335,5.2796669133512,24,24,26.1658335049947,55.63833333651221,609.8,3.47743615309397,61.69999999999997,2221.2,0.0,0.0,0.0,58391.2728,0.0,55275.519,0.0,113666.7918,29.977083245913125,70.0404160499572,641.3541666666665,3.539632664124163,123.4,2221.2,0.0,0.0,4881.66,58391.2728,4621.174999999999,55275.519,9502.835,113666.7918,1.9681027977541556,7.042177966783477,25.582925839411544,0.0361921741919505,31.51351676868888,2221.2,0.0,0.0,2331.9095382979526,58391.2728,2207.479025709296,55275.519,4539.3885640072485,113666.7918
11,11.5,28.213958201143438,60.04763867325247,606.9604166666663,3.5866053692168616,92.55,2221.2,0.0,0.0,2433.1076,58394.5824,2303.2771666666667,55278.652,4736.384766666667,113673.2344,5.81319419469111,2.0,2.4583333333333335,6.6366667111715,24,24,26.427916407585126,52.4933328787485,588.0124999999997,3.549654112259545,61.69999999999997,2221.2,0.0,0.0,0.0,58394.5824,0.0,55278.652,0.0,113673.2344,29.93833327293395,69.08666534423821,626.8166666666665,3.6153318931659024,123.4,2221.2,0.0,0.0,4881.66,58394.5824,4621.174999999999,55278.652,9502.835,113673.2344,2.137468261589851,8.412307829824762,21.995709294202577,0.0409816216114801,31.51351676868888,2221.2,0.0,0.0,2332.824517718171,58394.5824,2208.345181898426,55278.652,4541.169699616597,113673.2344
12,11.5,26.604374889532682,64.79625001748381,624.0687499999996,3.7347333826952465,92.55,2221.2,0.0,0.0,2433.3834,58401.2016,2303.53825,55284.918,4736.92165,113686.1196,7.106296793327819,2.0,2.4583333333333335,6.786666202545202,24,24,24.561666568120295,58.75708319346105,609.091666666666,3.686057059963537,61.69999999999997,2221.2,0.0,0.0,0.0,58401.2016,0.0,55284.918,0.0,113686.1196,28.3170832633972,70.16833343505857,647.0249999999997,3.759131692846613,123.4,2221.2,0.0,0.0,4881.66,58401.2016,4621.174999999999,55284.918,9502.835,113686.1196,2.039689444333527,5.720117057632086,23.144679542460672,0.0576599274252516,31.51351676868888,2221.2,0.0,0.0,2332.376186791992,58401.2016,2207.9207738757887,55284.918,4540.296960667781,113686.1196
13,11.5,25.65986105733442,65.16402767499316,635.9694444444441,3.8794491574168166,92.55,2221.2,0.0,0.0,2433.2455,58397.892,2303.4077083333336,55281.785,4736.653208333333,113679.677,8.69622891141414,2.0,2.4583333333333335,5.950000286102302,24,24,23.6525001128514,59.47916642824805,615.1333333333328,3.8383059918880447,61.69999999999997,2221.2,0.0,0.0,0.0,58397.892,0.0,55281.785,0.0,113679.677,27.451666649182577,72.40416707992553,653.275,3.91831232408682,123.4,2221.2,0.0,0.0,4881.66,58397.892,4621.174999999999,55281.785,9502.834999999992,113679.677,2.018676552683049,7.469528420599382,31.753494108266807,0.0478593670476684,31.51351676868888,2221.2,0.0,0.0,2331.9967242415246,58397.892,2207.5615594176625,55281.785,4539.558283659187,113679.677
14,11.5,25.15367362391322,66.67670707008992,620.4361111111108,3.986946180688026,92.55,2221.2,0.0,0.0,2433.2455,58397.892,2303.4077083333336,55281.785,4736.653208333333,113679.677,10.2161600725886,2.0,2.4583333333333335,8.919499947239398,24,24,23.63541718324025,63.6662502288818,606.2916666666665,3.9776823103427823,61.69999999999997,2221.2,0.0,0.0,0.0,58397.892,0.0,55281.785,0.0,113679.677,26.33958303133637,70.30000025431312,635.4333333333327,4.024534678459163,123.4,2221.2,0.0,0.0,4881.66,58397.892,4621.174999999999,55281.785,9502.835,113679.677,1.981875445307524,5.319902908680629,20.96233663420807,0.0647783378117493,31.51351676868888,2221.2,0.0,0.0,2332.3318228486974,58397.892,2207.878777189077,55281.785,4540.210600037773,113679.677
15,11.5,29.233680412769345,68.31812513536899,590.7340277777774,4.026266167726777,92.55,2221.2,0.0,0.0,2433.17655,58396.2372,2303.3424375,55280.2185,4736.518987500001,113676.4557,12.4693941117117,2.0,2.4583333333333335,6.933332665761302,24,24,26.384582893053626,67.1312503814697,557.6749999999995,3.97782306273778,61.69999999999997,2221.2,0.0,0.0,0.0,58396.2372,0.0,55280.2185,0.0,113676.4557,30.937249825797025,70.4283327102661,630.466666666666,4.054238138596212,123.4,2221.2,0.0,0.0,4881.66,58396.2372,4621.174999999999,55280.2185,9502.834999999994,113676.4557,2.368476435163975,3.123833491472951,36.27072803318349,0.0560885422914068,31.51351676868888,2221.2,0.0,0.0,2332.9448661884617,58396.2372,2208.4591085836514,55280.2185,4541.403974772113,113676.4557
16,11.5,28.37958266834947,72.37774316734719,581.2173611111107,4.260431253247787,92.55,2221.2,0.0,0.0,2433.17655,58396.2372,2303.3424375,55280.2185,4736.518987500001,113676.4557,14.8194184792331,2.0,2.4583333333333335,8.355001004536902,24,24,26.556250166892976,70.9204160372416,548.283333333333,4.21201773881912,61.69999999999997,2221.2,0.0,0.0,0.0,58396.2372,0.0,55280.2185,0.0,113676.4557,30.895829778941675,73.7620832443237,617.5374999999997,4.260895184675849,123.4,2221.2,0.0,0.0,4881.66,58396.2372,4621.174999999999,55280.2185,9502.834999999994,113676.4557,2.582531320690227,2.315555824364996,37.43539409944595,0.0955972951097521,31.51351676868888,2221.2,0.0,0.0,2331.913498368472,58396.2372,2207.4827744707577,55280.2185,4539.39627283923,113676.4557
17,11.5,24.94636793706145,77.21972922325064,593.1368055555553,4.614930057227603,92.55,2221.2,0.0,0.0,2432.8318,58387.9632,2302.9508124999998,55270.8195,4735.7826125,113658.7827,17.9702846243061,2.0,2.4583333333333335,5.956666278839201,24,24,23.79541637102757,76.38104149500427,557.9166666666661,4.54621879657109,61.69999999999997,2221.2,0.0,0.0,0.0,58387.9632,0.0,55270.8195,0.0,113658.7827,26.3029167334238,77.98291645050048,630.6749999999997,4.67542694807052,123.4,2221.2,0.0,0.0,4881.66,58387.9632,4621.174999999999,55270.8195,9502.834999999994,113658.7827,1.7932403310927183,1.2089008103340295,39.76360308034931,0.1043082009382451,31.51351676868888,2221.2,0.0,0.0,2332.234001391966,58387.9632,2207.757356203097,55270.8195,4539.991296145839,113658.7827
18,11.5,26.38381942245691,75.55722207493272,617.064583333333,4.770578666196924,92.55,2221.2,0.0,0.0,2433.5213,58404.5112,2303.7340625,55289.6175,4737.2553625,113694.1287,21.657574873806897,2.0,2.4583333333333335,6.878332964579201,24,24,24.67624992529545,74.07583268483475,594.0749999999995,4.7087400039037,61.69999999999997,2221.2,0.0,0.0,0.0,58404.5112,0.0,55289.6175,0.0,113694.1287,28.1279165665308,78.7666677474975,643.3874999999998,4.8447636604309,123.4,2221.2,0.0,0.0,4881.659999999997,58404.5112,4621.174999999999,55289.6175,9502.834999999994,113694.1287,2.341723314730283,2.6883382267135025,31.36894996714204,0.0736327328457531,31.51351676868888,2221.2,0.0,0.0,2332.493075722603,58404.5112,2207.9970164183346,55289.6175,4540.490080384559,113694.1287
19,11.5,27.879930530654008,73.09798605971928,582.0062499999997,4.992004259228659,92.55,2221.2,0.0,0.0,2433.6592,58407.8208,2303.7340625,55289.6175,4737.393262500001,113697.43830000001,26.9089797439284,2.0,2.4583333333333335,6.709999752044702,24,24,25.946249834696424,72.2933342933654,528.8583333333327,4.9220046003659546,61.69999999999997,2221.2,0.0,0.0,0.0,58407.8208,0.0,55289.6175,0.0,113697.4383,29.9100000381469,74.14249982833857,644.3833333333332,5.0272604465484605,123.4,2221.2,0.0,0.0,4881.66,58407.8208,4621.174999999999,55289.6175,9502.835,113697.4383,2.2222102006496365,1.4099318187408147,56.42425854180767,0.1174437964600354,31.51351676868888,2221.2,0.0,0.0,2332.5347143142017,58407.8208,2208.1090696042606,55289.6175,4540.643772194741,113697.4383
20,11.5,26.858055420716557,78.47418053997862,575.452083333333,4.890871883365603,92.55,2221.2,0.0,0.0,2433.45235,58402.8564,2303.6035208333333,55286.4845,4737.055870833333,113689.3409,31.1026522411133,2.0,2.4583333333333335,5.363333066304598,24,24,25.860833271344475,77.0560000165278,520.6916666666663,4.430751381317165,61.69999999999997,2221.2,0.0,0.0,0.0,58402.8564,0.0,55286.4845,0.0,113689.3409,27.95999968051908,80.23249966303503,639.7749999999995,5.382125409444322,123.4,2221.2,0.0,0.0,4881.66,58402.8564,4621.174999999999,55286.4845,9502.834999999992,113689.3409,1.5177465999829505,2.076387508474684,58.16847933567328,0.5754537037219558,31.51351676868888,2221.2,0.0,0.0,2331.962622680896,58402.8564,2207.529277513672,55286.4845,4539.491900194567,113689.3409
21,11.5,26.84444432655965,79.95892385111885,603.8052083333381,2.9825432255165905,92.55,2221.2,0.0,0.0,2433.3834,58401.2016,2303.53825,55284.918,4736.92165,113686.1196,33.1008214731279,2.0,2.4583333333333335,5.931666787465399,24,24,24.831249713897627,78.7254158020019,566.8249999999997,1.8599186798446,61.69999999999997,2221.2,0.0,0.0,0.0,58401.2016,0.0,55284.918,0.0,113686.1196,28.967083295186274,80.84499988555902,655.1791666666662,4.454660321076025,123.4,2221.2,0.0,0.0,4881.66,58401.2016,4621.174999999999,55284.918,9502.834999999994,113686.1196,2.156871355122719,1.174139008416576,52.14859052780243,1.4745939079603627,31.51351676868888,2221.2,0.0,0.0,2332.3490810291382,58401.2016,2207.895114474344,55284.918,4540.244195503481,113686.1196
22,11.5,28.22326378822289,79.94413198100199,583.6527777777774,1.329912671755046,92.55,2221.2,0.0,0.0,2432.76285,58386.3084,2303.0160833333334,55272.386,4735.778933333334,113658.69440000001,41.6172947490675,2.0,2.4583333333333335,6.705000241589701,24,24,25.29791658719375,78.93666645685825,524.8458333333331,0.5292695062606065,61.69999999999997,2221.2,0.0,0.0,0.0,58386.3084,0.0,55272.386,0.0,113658.6944,29.94416673183435,80.86500167846673,655.8791666666663,2.31668953985026,123.4,2221.2,0.0,0.0,4881.659999999998,58386.3084,4621.174999999999,55272.386,9502.835,113658.6944,2.336440339104741,1.04917061717014,66.47803415990043,0.9485877393768746,31.51351676868888,2221.2,0.0,0.0,2336.3521311565414,58386.3084,2211.6492188376305,55272.386,4548.001338264776,113658.6944
23,11.5,27.316041609975986,79.4413191662893,560.5979166666664,0.09818541389945983,92.55,2221.2,0.0,0.0,2433.31445,58399.5468,2303.4729791666664,55283.3515,4736.787429166667,113682.8983,48.83608170615279,2.0,2.4583333333333335,4.0933326721191,24,24,26.98249988555905,78.79333407084142,512.8166666666665,0.0,61.69999999999997,2221.2,0.0,0.0,0.0,58399.5468,0.0,55283.3515,0.0,113682.8983,27.953333417574527,80.11916548411045,614.2916666666665,0.1732381202099827,123.4,2221.2,0.0,0.0,4881.66,58399.5468,4621.174999999999,55283.3515,9502.834999999994,113682.8983,1.0919521089626023,0.7540015417344003,50.3731410662632,0.1674279723631903,31.51351676868888,2221.2,0.0,0.0,2332.666672347458,58399.5468,2208.195759144484,55283.3515,4540.862431491943,113682.8983
24,11.5,25.673166521654736,74.63769879326061,560.8900000000059,0.0,92.55,2221.2,0.0,0.0,2433.5902499999997,58406.166,2303.7993333333334,55291.184,4737.389583333334,113697.35,52.80172738178211,2.0,2.4583333333333335,4.4650003433227,24,24,24.80416628519685,77.29833377202351,502.76249999999976,0.0,61.69999999999997,2221.2,0.0,0.0,0.0,58406.166,0.0,55291.184,0.0,113697.35,26.274999872843352,80.16708297729488,624.8249999999995,0.0,123.4,2221.2,0.0,0.0,4881.659999999997,58406.166,4621.174999999999,55291.184,9502.835,113697.35,1.2468955722409505,11.081831701865868,59.32894478355028,0.0,31.51351676868888,2221.2,0.0,0.0,2332.226045108935,58406.166,2207.815170560384,55291.184,4540.041203929254,113697.35
25,11.5,25.807152750756956,76.6392710871167,617.4930555555552,0.0,92.55,2221.2,0.0,0.0,2432.48705,58379.6892,2302.689729166667,55264.5535,4735.176779166667,113644.2427,55.3739879880468,2.0,2.4583333333333335,5.025000508626302,24,24,23.7433333476384,75.95916728973387,590.3791666666665,0.0,61.69999999999997,2221.2,0.0,0.0,0.0,58379.6892,0.0,55264.5535,0.0,113644.2427,27.48958329359685,78.83916718165078,652.3166666666663,0.0,123.4,2221.2,0.0,0.0,4881.66,58379.6892,4621.174999999999,55264.5535,9502.834999999995,113644.2427,1.81374524579853,2.136130174503484,48.0284564694448,0.0,31.51351676868888,2221.2,0.0,0.0,2332.946278125788,58379.6892,2208.46044518011,55264.5535,4541.406723305897,113644.2427
26,11.5,25.885138886504652,76.59579888714688,618.9076388888885,0.0,92.55,2221.2,0.0,0.0,2432.48705,58379.6892,2302.689729166667,55264.5535,4735.176779166667,113644.2427,56.7719754505572,2.0,2.4583333333333335,5.025000508626302,24,24,25.137083641688,75.95916728973387,590.3791666666665,0.0,61.69999999999997,2221.2,0.0,0.0,0.0,58379.6892,0.0,55264.5535,0.0,113644.2427,27.48958329359685,78.20500005086262,656.1124999999995,0.0,123.4,2221.2,0.0,0.0,4881.66,58379.6892,4621.174999999999,55264.5535,9502.834999999995,113644.2427,1.759914878719609,2.095304411858764,48.78544171336644,0.0,31.51351676868888,2221.2,0.0,0.0,2332.946278125788,58379.6892,2208.46044518011,55264.5535,4541.406723305897,113644.2427
27,11.5,25.885138886504652,76.59579888714688,618.9076388888885,0.0,92.55,2221.2,0.0,0.0,2432.48705,58379.6892,2302.689729166667,55264.5535,4735.176779166667,113644.2427,65.5053839144767,2.0,2.4583333333333335,5.025000508626302,24,24,25.137083641688,75.95916728973387,590.3791666666665,0.0,61.69999999999997,2221.2,0.0,0.0,0.0,58379.6892,0.0,55264.5535,0.0,113644.2427,27.48958329359685,78.20500005086262,656.1124999999995,0.0,123.4,2221.2,0.0,0.0,4881.66,58379.6892,4621.174999999999,55264.5535,9502.834999999995,113644.2427,1.759914878719609,2.095304411858764,48.78544171336644,0.0,31.51351676868888,2221.2,0.0,0.0,2332.946278125788,58379.6892,2208.46044518011,55264.5535,4541.406723305897,113644.2427
0,11.5,17.516329993894047,52.77261646034717,869.3826859698457,1.6966557882164885,53.39458333333334,1281.47,5789.318941666667,138943.6546,581.7311500000001,13961.5476,975.8642291666666,23420.7415,7346.9143208333335,176325.9437,0.685390812447863,3.0,2.4583333333333335,8.556666676203498,15,18,14.4391666412353,43.54666709107495,524.1958333333333,1.682352889577545,41.45250000000003,1281.47,0.0,138943.6546,0.0,13961.5476,0.0,23420.7415,0.0,176325.9437,20.31249993642165,62.368750683466544,1195.68333333333,1.70804422448078,64.26500000000075,1281.47,17046.170424999997,138943.6546,1363.141499999993,13961.5476,2448.4395,23420.7415,21884.353150000014,176325.9437,3.249287192699666,9.434467532771809,316.69847629213746,0.0203514157038089,34.343469473409606,1281.47,8216.337870381836,138943.6546,858.2563352382161,13961.5476,1436.4730710947529,23420.7415,10439.827336558898,176325.9437
1,11.5,17.516329993894047,52.77261646034717,869.3826859698457,1.6966557882164885,53.39458333333334,1281.47,5789.318941666667,138943.6546,581.7311500000001,13961.5476,975.8642291666666,23420.7415,7346.9143208333335,176325.9437,1.33735303881189,3.0,2.4583333333333335,8.556666676203498,15,18,14.4391666412353,43.54666709107495,524.1958333333333,1.682352889577545,41.45250000000003,1281.47,0.0,138943.6546,0.0,13961.5476,0.0,23420.7415,0.0,176325.9437,20.31249993642165,62.368750683466544,1195.68333333333,1.70804422448078,64.26500000000075,1281.47,17046.170424999997,138943.6546,1363.141499999993,13961.5476,2448.4395,23420.7415,21884.353150000014,176325.9437,3.249287192699666,9.434467532771809,316.69847629213746,0.0203514157038089,34.343469473409606,1281.47,8216.337870381836,138943.6546,858.2563352382161,13961.5476,1436.4730710947529,23420.7415,10439.827336558898,176325.9437
2,11.5,17.36073329190606,53.20366317762432,826.437222222219,1.714184496152659,43.32791666666666,1039.87,5789.318941666667,138943.6546,581.7311500000001,13961.5476,975.8642291666666,23420.7415,7346.9143208333335,176325.9437,1.57835987639337,3.0,2.4583333333333335,8.3433335622152,15,16,14.45874999761575,43.7304162184397,597.9541666666662,1.6975274814800725,0.0,1039.87,0.0,138943.6546,0.0,13961.5476,0.0,23420.7415,0.0,176325.9437,20.185908951903777,62.1616984122838,1012.81666666666,1.7272745844089574,61.700000000000045,1039.87,17046.170424999997,138943.6546,1363.141499999993,13961.5476,2448.4395,23420.7415,21884.353150000014,176325.9437,3.067858404222383,8.795617864838517,225.7906727248313,0.0195012847653114,32.453818021408,1039.87,8216.337870381836,138943.6546,858.2563352382161,13961.5476,1436.4730710947529,23420.7415,10439.827336558898,176325.9437
